Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
23688	-616.595	-760.8373	144.2422	0.0693946	0.0105216	0.00159803	0.0958879	0.00102154	0.00520718	0.0145643	0.0260946	0.0131146	0.00724317	0.0106443	0.0101369	0.0100374	0.0122504	0.0143875	0.0174892	0.0150999	0.0100961	0.00015328	0.00823802	0.010699	0.00179831	0.00482213	0.0132792	0.00441732	0.00572299	0.0152075	0.0154885	0.00440777	0.0158821	0.00265309	0.00712581	0.00499777	0.0178925	0.00757687	0.0382875	0.0120343	0.0147469	0.0403748	0.0193442	0.00660535	0.0117879	0.00708392	0.00071311	0.0340626	0.0158644	0.0038199	0.0620221	0.00506225	0.00245717	0.000999093	0.00840172	0.000668931	0.00711819	0.0389121	0.0190698	0.0200026	0.00843677	0.00494746	0.00263101	5.79329e-05	0.0111416	0.0406282	0.010118	0.0018195	0.0232908	0.0144523	0.00712822	0.00982959	0.0245968	0.0115898	0.00528944	0.000816362	0.0299182	0.0258622	0.00639668	0.0175024	0.0210187	5.92189e-05	0.0309116	0.00328509	0.00729176	0.00518213	0.00219802	0.0146896	0.05267	0.0331302	0.2021492	1.797851	0.0861005	0.302412	0.688584	1.45226	3.30674	11.6143	1.773138	8.893685	0.0541519	0.00821048	0.00124702	0.074826	0.000797159	0.00406341	0.0113652	0.0203629	0.010234	0.00565219	0.00830622	0.00791034	0.00783264	0.00955954	0.0112273	0.0136477	0.0117832	0.00787848	0.000119612	0.00642852	0.00834892	0.00140331	0.00376294	0.0103624	0.00344704	0.00446592	0.0118672	0.0120865	0.00343959	0.0123936	0.00207033	0.00556061	0.0039	0.0139624	0.0059126	0.0298776	0.00939092	0.0115077	0.0315064	0.0150952	0.00515447	0.00919863	0.00552792	0.000556474	0.0265807	0.0123798	0.00298085	0.0483988	0.00395032	0.00191745	0.00077964	0.00655627	0.000521999	0.00555467	0.0303649	0.014881	0.015609	0.00658361	0.00386074	0.0020531	4.52078e-05	0.00869434	0.0317041	0.00789556	0.00141985	0.0181749	0.0112778	0.00556249	0.0076705	0.0191941	0.00904404	0.0041276	0.000637046	0.0233466	0.0201815	0.00499164	0.013658	0.0164019	4.62113e-05	0.0241218	0.00256352	0.00569011	0.00404387	0.00171522	0.011463	0.0411009	0.0258531	0.898925	0.101075	1.28148
23724	-610.5947	-755.5071	144.9124	0.0706913	0.00614505	0.00107687	0.064018	0.00030107	0.0055926	0.00645873	0.0268264	0.0152586	0.00571178	0.0109965	0.0240717	0.0326284	0.0169988	0.00531081	0.00704485	0.00751813	0.0124067	0.0166911	0.0133447	0.0179822	0.00287707	0.00531237	0.0114147	0.00975669	0.00157764	0.00651715	0.0211892	0.0046779	0.0177307	0.00906932	0.00901128	0.00415043	0.0157056	0.0034474	0.0712084	0.0184725	0.0188988	0.013524	0.0444194	0.0280183	0.0084589	0.026168	0.00894931	0.0430304	0.0506793	0.00992133	0.047385	0.00184576	0.0305439	0.0019283	0.00261512	0.00286321	0.00659454	0.0330785	0.0275584	0.0240514	0.026583	0.0101652	0.00579796	0.00630029	0.011977	0.0102854	0.025358	0.0136934	0.028381	0.0339748	0.00772345	0.00758515	0.0393226	0.00463479	0.00354694	0.0261379	0.0521949	0.0502234	0.0186796	0.0277092	0.0189742	0.000283412	0.0379196	0.0179243	0.0130589	0.00532747	0.00048312	0.00869561	0.0148571	0.043841	0.3156249	1.684375	0.130822	0.370854	0.733836	1.3627	2.69648	7.64397	1.470662	5.336636	0.0447028	0.00388592	0.000680976	0.0404828	0.000190386	0.00353657	0.00408428	0.0169641	0.00964902	0.00361193	0.00695381	0.0152221	0.0206331	0.0107495	0.00335837	0.00445492	0.00475421	0.0078456	0.0105549	0.00843871	0.0113713	0.00181936	0.00335936	0.00721825	0.0061698	0.000997646	0.00412122	0.0133994	0.00295814	0.0112123	0.00573513	0.00569842	0.00262459	0.00993168	0.00218002	0.0450298	0.0116813	0.0119509	0.00855211	0.0280893	0.0177178	0.00534912	0.0165477	0.00565924	0.0272109	0.0320479	0.00627391	0.0299647	0.00116719	0.0193149	0.00121939	0.00165371	0.0018106	0.00417016	0.0209177	0.017427	0.0152093	0.0168102	0.00642811	0.00366643	0.00398408	0.00757386	0.00650413	0.0160355	0.00865925	0.0179472	0.0214845	0.00488405	0.00479659	0.0248663	0.00293088	0.00224296	0.0165287	0.0330063	0.0317596	0.0118123	0.0175223	0.0119986	0.00017922	0.0239791	0.0113347	0.008258	0.00336891	0.000305508	0.00549881	0.0093951	0.0277235	0.842188	0.157812	1.581363
23760	-600.5447	-745.608	145.0632	0.0850006	0.00328864	0.000125451	0.0702026	0.0245926	0.034764	0.0044708	0.0182361	0.0244851	0.00137612	0.00717652	0.0269477	0.0495031	0.0165178	0.0053223	0.00363504	0.00435512	0.00207391	0.00832332	0.0208921	0.0156442	0.00347397	0.000353097	0.00755008	0.0019411	0.00378748	0.0038471	0.00100258	0.00484016	0.00454966	0.00658641	0.00609724	0.0432574	0.0135947	0.00204857	0.079698	0.0271694	0.0326924	0.0161693	0.00741671	0.00689022	0.00304136	0.0262428	0.00201945	0.0253506	0.0154982	0.00614754	0.00457343	0.0294465	0.00558323	0.00452561	0.00471182	0.000758226	0.00955737	0.00275605	0.00788259	0.0582256	0.0032019	0.0274437	0.0147161	0.0230807	0.024503	0.0348516	0.0501284	0.00723777	0.00596062	0.0185327	0.00229973	0.0580633	0.00898798	0.00513868	0.00176122	0.0190535	0.0135616	0.00663706	0.027728	0.0293473	0.0132289	0.0113715	0.00678986	0.0118445	0.0116954	0.0125009	0.0100442	0.0378412	0.0264037	0.0165465	0.3246252	1.675375	0.117642	0.352136	0.722074	1.3849	2.83981	8.5004	1.547449	5.16095	0.058754	0.00227317	8.67138e-05	0.0485253	0.0169989	0.0240295	0.0030903	0.0126051	0.0169245	0.000951201	0.00496055	0.0186267	0.0342175	0.0114174	0.00367887	0.00251261	0.00301034	0.00143352	0.00575323	0.014441	0.0108135	0.00240127	0.000244067	0.00521876	0.00134172	0.00261797	0.00265919	0.000693001	0.00334561	0.00314481	0.00455265	0.00421452	0.0299003	0.00939691	0.00141601	0.0550888	0.01878	0.0225976	0.0111765	0.00512656	0.00476265	0.00210224	0.0181395	0.00139588	0.0175228	0.0107126	0.00424929	0.00316124	0.020354	0.00385923	0.00312819	0.00325689	0.000524099	0.00660623	0.00190504	0.00544859	0.0402466	0.00221321	0.0189696	0.010172	0.0159538	0.0169369	0.0240901	0.0346497	0.00500288	0.00412009	0.0128101	0.00158962	0.0401344	0.00621266	0.00355195	0.00121739	0.0131701	0.00937403	0.00458766	0.0191661	0.0202854	0.00914408	0.00786017	0.00469328	0.00818716	0.0080841	0.00864088	0.00694277	0.0261565	0.0182507	0.0114373	0.837687	0.162313	1.446721
23796	-597.3287	-743.0197	145.691	0.15803	2.49333e-05	0.0021806	0.0712282	0.000612136	0.029259	0.012296	0.0203497	0.0034484	0.0373279	0.0128866	0.00382077	0.00292915	0.0170281	0.00123755	0.0303431	0.00149604	0.00121308	0.0266816	0.0150375	0.0230551	0.0141034	0.000771817	0.00351781	0.00995369	0.00288363	0.0194179	0.000734431	0.0130833	0.0155506	0.0226543	0.00948147	0.0148288	0.00152246	0.00870704	0.0289073	0.0232197	0.00516639	0.0593876	0.0504563	0.0105573	0.0233472	0.0033684	0.0348975	0.0600727	0.0312638	0.0318966	0.0464188	0.00537187	0.0492686	0.000876762	0.0199295	0.000187005	0.0111898	0.0432487	0.0137897	0.0219956	0.0262609	0.00696009	0.00980118	0.00559985	0.0285659	0.0365516	0.0162937	0.0228787	0.0266753	0.0507682	0.000572319	0.00487773	0.00208509	0.00376425	0.0235963	0.0352669	0.00515893	0.0612074	0.00203446	0.0557671	0.00457788	0.00821192	0.0379104	0.0365113	0.00495669	0.016372	0.00779696	0.00203084	0.00572586	0.00929018	0.5864227	1.413577	0.122515	0.359176	0.726547	1.37637	2.78415	8.16229	1.518101	2.410509	0.0907913	1.43247e-05	0.0012528	0.0409221	0.000351684	0.0168099	0.00706431	0.0116913	0.00198117	0.0214457	0.00740362	0.00219511	0.00168286	0.00978301	0.000710997	0.0174327	0.000859504	0.000696936	0.0153291	0.00863933	0.0132456	0.00810271	0.000443424	0.00202105	0.00571859	0.0016567	0.011156	0.000421945	0.00751664	0.00893413	0.0130153	0.00544729	0.00851945	0.000874687	0.00500237	0.0166078	0.0133402	0.00296819	0.0341194	0.0289882	0.00606538	0.0134134	0.00193521	0.0200493	0.034513	0.0179617	0.0183252	0.0266685	0.00308624	0.0283058	0.000503717	0.0114499	0.000107438	0.00642876	0.0248472	0.00792249	0.0126369	0.0150874	0.00399871	0.00563097	0.00321722	0.0164117	0.0209996	0.00936108	0.0131443	0.0153255	0.0291674	0.000328809	0.00280236	0.00119793	0.00216264	0.0135566	0.0202616	0.00296391	0.0351649	0.00116884	0.0320393	0.00263009	0.00471791	0.0217803	0.0209765	0.00284772	0.00940604	0.00447951	0.00116676	0.00328962	0.00533739	0.706789	0.293211	1.740583
23832	-603.7972	-748.9427	145.1455	0.0772713	5.39685e-06	0.00177177	0.0550979	0.0418724	0.0313826	0.0131398	0.0173819	0.0123325	0.0503028	0.0318268	0.00156727	0.00610989	0.0173597	0.00492405	0.0257689	0.0174895	0.0318512	0.00179407	0.0195971	0.0223763	0.0112384	0.000396007	0.0126829	0.00548018	0.0168194	0.0290237	0.0258411	0.0136275	0.00150551	0.0110332	0.0430798	0.0120466	0.00151684	0.0108408	0.0396459	0.0270444	0.0353203	0.00708208	0.0337607	0.0068588	0.0487763	0.00691262	0.0725915	0.0252601	0.0459799	0.0194234	0.0736548	0.00464082	0.0439435	0.00117862	0.0154985	0.00274516	0.0041766	0.0181747	0.0270027	0.0112307	0.0334432	0.0275936	0.0106599	0.00873301	0.0149273	0.0425724	0.00467709	0.0397454	0.0278474	0.0591307	0.000637161	0.0246207	0.000501111	0.0132141	0.0505648	0.0368979	0.0151759	0.0753207	0.0109897	0.0232924	0.0374244	0.0328447	0.0252792	0.0601765	0.0171809	0.01704	0.00105823	0.0014566	0.0307745	0.00475421	0.5078396	1.49216	0.135821	0.377699	0.738036	1.35495	2.64761	7.36262	1.443546	2.938252	0.0387171	2.70412e-06	0.000887753	0.027607	0.0209804	0.0157244	0.00658377	0.00870926	0.00617928	0.0252044	0.015947	0.000785288	0.00306138	0.00869815	0.00246722	0.0129116	0.0087632	0.0159592	0.000898926	0.00981923	0.0112118	0.00563107	0.000198421	0.00635482	0.00274587	0.00842741	0.0145424	0.0129478	0.0068281	0.000754341	0.00552822	0.0215853	0.00603601	0.000760021	0.00543183	0.0198648	0.0135507	0.0176974	0.00354851	0.0169159	0.00343663	0.0244396	0.0034636	0.0363723	0.0126567	0.0230384	0.0097322	0.0369051	0.0023253	0.0220181	0.000590553	0.00776561	0.00137547	0.0020927	0.0091065	0.0135298	0.0056272	0.0167569	0.0138259	0.00534121	0.00437571	0.00747939	0.0213311	0.00234348	0.0199146	0.0139531	0.0296277	0.000319252	0.0123363	0.000251084	0.00662099	0.0253357	0.0184879	0.00760393	0.0377398	0.00550645	0.0116707	0.0187516	0.016457	0.0126663	0.0301517	0.00860857	0.00853799	0.000530231	0.000729838	0.0154197	0.00238212	0.74608	0.25392	1.995791
23868	-595.596	-741.0553	145.4593	0.0990486	1.97928e-05	0.000457365	0.0269279	0.0293703	0.0116988	0.00895516	0.0138821	0.0136059	0.0102388	0.0177686	0.00160906	0.00889886	0.0435717	0.00688891	0.0177	0.00418359	0.03009	0.00230263	0.0160835	0.0055733	0.0161303	0.000469993	0.011035	0.00806727	0.00939007	0.00146025	0.00385883	0.00447021	0.00224615	0.00622167	0.00503093	0.00877247	0.000727802	0.0054687	0.0296072	0.0339681	0.0177286	0.00395386	0.0188482	0.00102294	0.00716648	0.0065679	0.0420648	0.0603821	0.0244392	0.00978648	0.0467501	0.0013376	0.0205277	0.000156722	0.00356129	0.000546986	0.00349401	0.0209416	0.0150753	0.00283217	0.0392582	0.0123121	0.00376188	0.00188884	0.0135383	0.0145151	0.0230424	0.0174171	0.00236724	0.0041866	0.0164111	0.0213247	0.00043462	0.00689206	0.0456498	0.0054127	0.00660828	0.116235	0.00545419	0.00743211	0.0465348	0.037809	0.0314002	0.0414397	0.00355625	0.0122492	7.09258e-05	0.000611061	0.0249774	0.00763442	0.4518615	1.548139	0.0856059	0.301564	0.68798	1.45353	3.31605	11.6814	1.777304	3.426135	0.0710836	1.42046e-05	0.000328234	0.0193252	0.021078	0.00839579	0.0064268	0.00996269	0.00976449	0.00734803	0.0127519	0.00115476	0.00638639	0.0312698	0.00494393	0.0127026	0.00300241	0.0215945	0.00165251	0.0115425	0.00399976	0.0115761	0.000337297	0.00791944	0.00578959	0.00673892	0.00104797	0.00276935	0.00320811	0.00161198	0.00446507	0.00361052	0.00629568	0.000522318	0.00392469	0.021248	0.0243777	0.0127232	0.00283754	0.0135267	0.00073413	0.00514313	0.00471355	0.0301884	0.0433341	0.0175391	0.00702341	0.0335509	0.000959946	0.014732	0.000112474	0.00255581	0.000392552	0.00250752	0.015029	0.010819	0.00203255	0.0281742	0.00883598	0.00269977	0.00135555	0.00971597	0.010417	0.0165367	0.0124997	0.00169888	0.00300457	0.0117777	0.0153039	0.000311911	0.00494619	0.0327612	0.0038845	0.00474252	0.0834178	0.00391428	0.00533376	0.0333963	0.0271341	0.0225348	0.0297398	0.00255219	0.00879079	5.09009e-05	0.000438537	0.0179254	0.00547895	0.774069	0.225931	1.393409
23904	-602.2612	-747.2625	145.0014	0.126982	0.000775001	0.00215104	0.0701932	0.0126082	0.0120623	0.0150624	0.0178723	0.0145588	0.0154785	0.00277378	0.00898832	0.0082078	0.0151929	0.0144652	0.0159362	0.017404	0.0235681	0.00671023	0.00628535	0.0518717	0.00303144	0.0562052	4.51646e-06	0.00612351	0.000888487	0.0177288	0.00568717	0.00200851	0.0256053	0.0180698	0.00687664	0.00609418	0.0049784	0.0183932	0.0548349	0.0231387	0.01109	0.00123199	0.0301273	0.00389066	0.0145234	0.00103556	0.0228294	0.0560283	0.0104382	0.00865658	0.000427062	0.000642033	0.0437067	0.00808343	0.0329888	0.0220416	0.0077921	0.00563741	0.00667508	0.0166868	0.0381325	0.017726	0.010118	0.000147607	0.0016836	0.0935439	0.000535786	0.0177503	0.000612833	0.0108891	0.00462373	0.04972	0.0049333	0.0273573	0.0313751	0.0099486	0.0114541	0.0439282	0.010586	0.0285763	0.00086547	0.00351146	0.0209118	0.0290339	0.00367731	0.00230134	0.00261289	0.0025566	0.0192323	0.0625198	0.377767	1.622233	0.0960824	0.319031	0.700172	1.42822	3.13449	10.4077	1.693824	4.294269	0.0806638	0.00049231	0.00136642	0.0445894	0.00800919	0.00766241	0.00956818	0.0113532	0.00924831	0.00983252	0.00176201	0.00570972	0.00521391	0.00965113	0.00918886	0.0101233	0.0110557	0.0149714	0.00426259	0.00399269	0.0329509	0.00192568	0.0357037	2.86902e-06	0.00388988	0.000564401	0.011262	0.00361271	0.00127588	0.0162654	0.0114786	0.0043683	0.00387125	0.00316247	0.011684	0.0348332	0.0146986	0.0070448	0.000782609	0.019138	0.0024715	0.00922582	0.000657828	0.0145021	0.0355913	0.00663071	0.00549899	0.000271286	0.000407843	0.0277642	0.0051349	0.0209557	0.0140017	0.00494984	0.00358109	0.00424027	0.0106001	0.0242232	0.0112602	0.00642736	9.37657e-05	0.00106949	0.0594227	0.000340351	0.0112757	0.000389295	0.00691719	0.00293717	0.031584	0.00313382	0.0173784	0.0199306	0.00631973	0.00727609	0.0279048	0.0067246	0.0181528	0.00054978	0.00223061	0.013284	0.0184434	0.00233597	0.0014619	0.00165981	0.00162405	0.0122171	0.0397149	0.811116	0.188884	1.574214
23940	-586.6853	-733.0036	146.3183	0.109757	0.00211984	0.000185653	0.0572933	0.00433812	0.0154594	0.00218043	0.00567361	0.0147185	0.00860356	0.0370527	0.00122176	0.00578019	0.00778525	0.0166585	0.00662644	0.0275739	0.01234	0.0111843	0.0230457	0.064586	0.0223009	0.00569945	2.98164e-06	0.01172	0.00518476	0.015023	0.0138456	0.00587464	0.0107952	0.00327432	0.0250918	0.00740086	0.00774256	0.00897956	0.0252887	0.0143133	0.011054	0.00940694	0.0348578	0.000439078	0.0158629	0.000843198	0.0290926	0.0527794	0.00792308	0.0146774	0.0322294	0.000468322	0.00813493	0.0161876	0.0190717	0.00211512	0.00723742	0.00789211	0.00390757	0.00139437	0.0396767	0.0256978	0.0169655	0.000288751	0.000766947	0.0887169	0.003991	0.0183584	0.000798903	0.00356526	0.0341544	0.00853156	0.00475334	0.0514016	0.0641887	0.00665326	0.00701468	0.0194578	0.0128158	0.0312119	0.000861782	0.00883136	0.0135403	0.0276518	0.00882586	0.00292966	0.00383583	0.000977797	0.0190322	0.051292	0.6900194	1.309981	0.117498	0.351926	0.72194	1.38516	2.84151	8.5108	1.548334	1.898469	0.074711	0.00144297	0.000126373	0.0389993	0.00295294	0.0105232	0.00148421	0.00386201	0.0100188	0.00585641	0.0252216	0.000831648	0.00393455	0.00529939	0.0113394	0.00451059	0.0187695	0.00839976	0.00761308	0.0156871	0.0439634	0.0151801	0.00387959	2.02959e-06	0.00797777	0.00352924	0.0102261	0.00942466	0.00399884	0.00734828	0.00222882	0.0170799	0.00503774	0.00527033	0.00611235	0.0172139	0.00974302	0.00752442	0.00640327	0.0237276	0.000298878	0.0107978	0.000573962	0.0198032	0.0359267	0.00539321	0.00999087	0.0219384	0.000318785	0.00553741	0.0110189	0.0129821	0.00143976	0.00492649	0.00537213	0.00265987	0.000949143	0.0270078	0.0174924	0.0115484	0.000196552	0.000522058	0.0603893	0.00271666	0.0124965	0.00054381	0.00242686	0.0232488	0.0058074	0.00323558	0.0349888	0.043693	0.00452885	0.00477487	0.0132449	0.00872369	0.0212458	0.000586611	0.00601147	0.00921685	0.0188224	0.00600773	0.00199421	0.00261104	0.000665583	0.0129551	0.0349143	0.65499	0.34501	1.469085
23976	-607.6338	-754.4906	146.8568	0.0320033	0.0006879	0.000119351	0.0470157	0.00222883	0.00930957	0.00507196	0.00664417	0.00553327	0.0130426	0.00964724	0.0214027	0.0104069	0.00993046	0.0071849	0.00889823	0.000211493	0.00596326	0.00327363	0.0127291	0.0162412	0.00638045	0.0104071	0.00920036	0.00522841	0.0120564	0.0257757	0.0120143	0.0156126	0.020058	0.0132165	0.0232322	0.005266	0.0136434	0.0102356	0.0274529	0.0205917	0.0264828	0.014358	0.0184199	0.000977808	0.0184973	0.00056625	0.0185765	0.0312183	0.0166379	0.0121382	0.0145919	0.0106223	0.00446369	0.000104264	0.00449172	0.00334664	0.000267745	0.00833604	0.0197408	0.00714751	0.0156213	0.00361401	0.0034767	0.00285446	0.0155103	0.00349516	0.0037218	0.00356498	0.012323	0.011824	0.0278523	0.00682797	0.00605347	0.0150518	0.013083	0.0259175	0.00887517	0.0236693	0.00747823	0.00181174	0.0143259	0.016751	0.0451299	0.0192479	0.00996054	0.0130446	0.00434816	0.007104	0.0526788	0.00451637	0.7309634	1.269037	0.113439	0.345943	0.718089	1.39259	2.89065	8.81532	1.573753	1.736115	0.0293976	0.000631891	0.000109634	0.0431877	0.00204736	0.00855159	0.004659	0.00610321	0.00508275	0.0119807	0.00886177	0.0196601	0.00955953	0.00912193	0.00659991	0.00817374	0.000194273	0.00547773	0.00300709	0.0116927	0.0149189	0.00586096	0.00955973	0.00845127	0.00480271	0.0110747	0.0236771	0.0110361	0.0143414	0.0184249	0.0121404	0.0213406	0.00483725	0.0125325	0.00940224	0.0252177	0.0189152	0.0243266	0.013189	0.0169202	0.000898195	0.0169913	0.000520146	0.017064	0.0286765	0.0152832	0.0111499	0.0134038	0.00975743	0.00410026	9.5775e-05	0.00412601	0.00307416	0.000245945	0.00765732	0.0181335	0.00656556	0.0143494	0.00331976	0.00319362	0.00262205	0.0142474	0.00321058	0.00341878	0.00327472	0.0113197	0.0108613	0.0255845	0.00627204	0.0055606	0.0138263	0.0120178	0.0238073	0.00815256	0.0217422	0.00686936	0.00166423	0.0131595	0.0153871	0.0414554	0.0176808	0.00914956	0.0119826	0.00399413	0.00652559	0.0483897	0.00414865	0.634518	0.365482	1.088636
24012	-607.2941	-752.5415	145.2474	0.0557776	0.00107053	0.000163064	0.115692	0.00629112	0.0127541	0.00392419	0.0205687	0.00848092	0.00505777	0.031115	0.026687	0.0189155	0.00424034	0.024859	0.044215	0.00338996	0.00725601	0.00744832	0.00599591	0.0261306	0.00620587	0.00624138	0.00760811	0.0110981	0.0022981	0.020984	0.00556873	0.0100717	0.0185127	0.00960383	0.017695	0.00876256	0.0134372	0.00732638	0.00862027	0.0287314	0.0228057	0.0265962	0.00703611	0.00933144	0.00531309	0.00254775	0.0199782	0.0415835	0.0107438	0.0146461	0.00653826	0.00461945	0.0055082	0.0042861	0.0109923	0.000641271	0.000188174	0.0182485	0.0332978	0.00852224	0.0509304	0.007042	0.00339054	0.000168551	0.0304886	0.0127135	0.00148002	0.0049535	0.00650219	0.00760952	0.032986	0.00862213	0.0288303	0.00584332	0.0269838	0.0209027	0.0415722	0.0211428	0.00570209	0.00318557	0.0469964	0.00704434	0.0426918	0.0190239	0.0036726	0.0295363	0.00262319	0.00523279	0.0348867	0.000752049	0.3560223	1.643978	0.108611	0.338683	0.713353	1.40183	2.95261	9.20715	1.605199	4.617626	0.0404264	0.000775897	0.000118185	0.0838509	0.00455967	0.00924391	0.00284417	0.0149077	0.00614679	0.00366577	0.0225515	0.0193421	0.0137096	0.00307331	0.0180173	0.0320461	0.00245697	0.005259	0.00539838	0.00434571	0.0189389	0.00449788	0.00452362	0.00551419	0.0080437	0.00166562	0.0152087	0.00403609	0.00729973	0.0134176	0.00696065	0.012825	0.00635092	0.00973899	0.00531	0.00624779	0.0208239	0.0165291	0.0192763	0.00509962	0.00676323	0.00385082	0.00184656	0.0144798	0.0301388	0.00778691	0.0106151	0.00473879	0.00334808	0.00399222	0.00310647	0.00796695	0.000464779	0.000136384	0.0132261	0.0241335	0.00617673	0.0369133	0.00510389	0.00245739	0.000122162	0.0220975	0.00921451	0.00107269	0.00359019	0.00471265	0.00551522	0.0239075	0.00624914	0.0208956	0.00423511	0.0195573	0.0151499	0.0301306	0.0153239	0.00413275	0.00230883	0.034062	0.00510559	0.0309421	0.0137881	0.00266182	0.0214073	0.00190123	0.00379262	0.0252851	0.000545069	0.821989	0.178011	1.379732
