Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
21168	-599.4249	-745.0542	145.6293	0.132522	0.00642885	0.0110193	0.0648345	0.0188232	0.0135705	0.00183987	0.00658982	0.0354213	0.00328986	0.00776946	0.017819	0.00378607	0.0095232	0.00168887	0.0213436	0.0043652	0.00451144	0.00820423	0.0128086	0.0272145	0.00461342	0.001099	0.00605996	0.0105077	0.0105934	0.00468839	0.00933273	0.00986731	0.000550112	0.0139985	0.00823736	0.00217166	0.0074527	0.00783838	0.0543258	0.0546264	0.0191721	0.0397826	0.00193721	5.69508e-05	0.00918854	0.00264103	0.0186467	0.000423084	0.0540143	0.00579306	0.00743627	0.0103273	0.0438316	0.0121666	0.00112695	0.00416155	0.00535486	0.0228787	0.0492066	0.0279481	0.00569151	0.0216919	0.00901896	0.00236719	0.00139873	0.00105905	4.77899e-05	0.0148481	0.0331941	0.00963107	0.0144241	0.00994585	0.0619386	0.0160184	0.012294	0.00319564	0.0100348	0.000884339	0.0626926	0.0211555	0.0361892	0.000308607	0.00626097	0.0374336	0.0218048	0.010406	0.00300353	0.00281472	0.00834341	0.00438405	0.4632642	1.536736	0.102993	0.330023	0.707611	1.41321	3.0301	9.7094	1.643604	3.317191	0.0948003	0.00459889	0.00788266	0.0463795	0.0134652	0.00970772	0.00131616	0.00471405	0.0253387	0.00235341	0.00555791	0.0127468	0.00270838	0.00681244	0.00120814	0.0152682	0.00312266	0.00322727	0.00586892	0.00916268	0.019468	0.00330022	0.000786174	0.00433501	0.00751672	0.00757799	0.00335385	0.0066762	0.00705861	0.000393524	0.0100139	0.00589262	0.0015535	0.00533131	0.00560721	0.0388621	0.0390771	0.0137148	0.0284586	0.00138579	4.07399e-05	0.00657305	0.00188927	0.013339	0.000302654	0.0386393	0.00414408	0.00531956	0.00738767	0.0313551	0.00870339	0.000806169	0.00297698	0.00383061	0.0163663	0.0352	0.0199927	0.00407144	0.0155173	0.00645174	0.00169338	0.00100059	0.000757595	3.41867e-05	0.0106216	0.0237455	0.00688961	0.0103183	0.00711479	0.044308	0.0114588	0.00879453	0.00228601	0.00717844	0.000632614	0.0448473	0.0151337	0.025888	0.000220763	0.0044788	0.0267782	0.0155981	0.00744398	0.00214858	0.00201352	0.00596848	0.00313614	0.768368	0.231632	1.397912
21204	-616.1918	-762.4808	146.289	0.066085	0.000474996	0.00561727	0.0644951	0.00213106	0.0136888	3.75716e-05	0.001873	0.0105501	0.00702471	0.0011402	0.00227803	0.00386142	0.0123035	0.000243974	0.0269804	0.00219108	0.00842192	0.00451037	0.00990623	0.0255296	9.12895e-05	0.00141106	0.00628757	0.0138683	0.00540188	0.00546848	0.00440355	0.002214	0.0084936	0.0034194	0.00684163	0.00811314	0.0051249	0.0419344	0.0151267	0.0108378	0.00258326	0.0180439	0.0266614	0.000157377	0.00466941	0.00311931	0.0131375	0.01974	0.00155849	0.0168864	0.00241366	0.0233931	0.00760364	0.0192582	0.00531634	0.0192859	0.000346898	0.0039563	0.0229734	0.0191521	0.00237541	0.000424157	0.00935975	0.00333033	0.014239	0.0134325	0.00700023	0.00671275	0.00496527	0.00754037	0.00414731	0.00590871	0.0338644	0.00178283	0.00256302	0.0057258	0.0217223	0.0172247	0.00761351	0.0118109	0.0151255	0.000353893	0.0111872	0.00396466	0.00252317	0.0421294	0.00419233	0.0202922	0.0229589	0.00246303	0.55939	1.44061	0.0808503	0.293274	0.682023	1.46623	3.40978	12.3685	1.818631	2.575323	0.0698889	0.000502337	0.0059406	0.0682074	0.00225373	0.0144768	3.97343e-05	0.00198081	0.0111574	0.00742905	0.00120583	0.00240915	0.00408369	0.0130117	0.000258017	0.0285334	0.0023172	0.00890669	0.00476999	0.0104764	0.0269991	9.65441e-05	0.00149228	0.00664949	0.0146666	0.00571282	0.00578325	0.00465702	0.00234143	0.00898249	0.00361622	0.00723544	0.00858014	0.0054199	0.0443482	0.0159974	0.0114617	0.00273195	0.0190825	0.0281961	0.000166436	0.00493819	0.00329886	0.0138937	0.0208763	0.0016482	0.0178584	0.00255259	0.0247396	0.00804131	0.0203667	0.00562235	0.020396	0.000366865	0.00418403	0.0242957	0.0202545	0.00251215	0.000448572	0.00989851	0.00352202	0.0150586	0.0142057	0.00740317	0.00709914	0.00525108	0.00797439	0.00438603	0.00624881	0.0358137	0.00188545	0.00271055	0.00605538	0.0229726	0.0182162	0.00805174	0.0124907	0.0159962	0.000374263	0.0118311	0.00419286	0.00266841	0.0445544	0.00443364	0.0214603	0.0242804	0.0026048	0.720305	0.279695	0.9455722
21240	-621.659	-766.8986	145.2396	0.0629625	0.017284	0.0109166	0.0492681	0.0525064	0.0380641	0.0212823	0.0400301	0.0465618	0.0235303	0.00382297	0.0567204	0.00940008	0.0103375	0.0433796	0.028885	0.00949573	0.000672448	0.0117841	0.0146648	0.0352561	0.0329012	0.000495883	0.00798798	0.0322639	0.000622304	0.0254766	0.022362	0.0149676	0.0345401	0.010928	0.0203555	0.0052579	0.0247007	0.0291106	0.0724702	0.0138045	0.0458811	0.00558645	0.0168643	0.00848521	0.0281065	0.0154324	0.0328565	0.0508537	0.0804804	0.0117354	0.0155447	0.0188151	0.0220462	0.0112641	0.00077963	0.034447	0.00469391	0.0285634	0.0326521	0.0336121	0.0745144	0.032301	0.0366642	0.011644	0.0198172	0.00226381	0.00275283	0.00639629	0.0580665	0.00281292	0.00512597	0.00892913	0.0161123	0.0011917	0.0133273	0.00217737	0.0622536	0.0135383	0.037462	0.0259496	0.0313309	0.0309266	0.00811347	0.0152995	0.0134611	0.00391642	0.00655509	0.0029568	0.00872771	0.0234526	0.4888929	1.511107	0.174878	0.427248	0.766971	1.30383	2.34056	5.71827	1.260791	3.090876	0.0312965	0.00859127	0.00542625	0.0244894	0.0260991	0.0189203	0.0105787	0.0198976	0.0231442	0.0116961	0.00190026	0.0281937	0.00467245	0.00513839	0.0215625	0.0143577	0.00471999	0.00033425	0.00585747	0.00728937	0.0175246	0.016354	0.000246486	0.00397054	0.0160372	0.000309325	0.0126635	0.0111153	0.00743987	0.0171687	0.00543191	0.010118	0.00261352	0.0122778	0.0144699	0.0360224	0.00686174	0.0228059	0.00277682	0.00838264	0.0042177	0.0139708	0.00767092	0.0163318	0.0252776	0.040004	0.00583327	0.00772673	0.00935232	0.0109584	0.00559898	0.000387526	0.0171224	0.00233318	0.0141979	0.0162302	0.0167074	0.0370385	0.0160557	0.0182245	0.00578781	0.00985042	0.00112526	0.00136834	0.00317937	0.0288628	0.0013982	0.00254794	0.00443835	0.00800888	0.000592353	0.00662455	0.0010823	0.030944	0.00672939	0.018621	0.0128986	0.0155735	0.0153725	0.00403292	0.00760483	0.00669102	0.00194671	0.0032583	0.00146972	0.00433824	0.0116574	0.755554	0.244446	2.011811
21276	-597.9906	-744.2935	146.3029	0.105542	0.00322984	0.000608437	0.04259	0.000325463	0.00960106	0.00275251	0.000116237	0.0115761	0.00589258	0.00407327	0.0121192	0.0179446	0.00645338	0.00768325	0.0373445	0.00584992	0.00767244	0.000761992	0.0106082	0.0295059	0.0031834	0.00227912	0.0102082	0.018828	0.00158953	0.0182378	0.00687909	0.000797017	0.0021012	0.00121865	0.00501784	0.00153871	0.0165824	0.0120279	0.0368938	0.00584701	0.0290772	0.00757615	0.0116234	0.00382732	0.00484509	0.00817726	0.0194083	0.0115324	0.0315762	0.0250887	0.0050274	0.00435241	0.00861449	0.04706	0.00638834	0.011202	0.000921094	0.0106814	0.0114286	0.0369305	0.0145797	0.0016053	0.00439553	0.00170411	0.0187658	0.0221133	0.00764419	0.00069603	0.00820904	0.0189929	0.0297091	0.0115184	0.00805604	0.00218996	0.00630809	0.00152616	0.0209873	0.0164419	0.00879915	0.00699021	0.00742677	0.00992082	0.00358717	0.00826404	0.00288259	0.0331682	0.00787274	0.00483729	0.0578294	0.00061477	0.6270734	1.372927	0.0790022	0.289985	0.679628	1.47139	3.44845	12.6579	1.835351	2.189419	0.0952155	0.00291382	0.000548905	0.0384228	0.000293619	0.00866166	0.00248319	0.000104864	0.0104435	0.00531603	0.00367473	0.0109334	0.0161888	0.00582196	0.0069315	0.0336906	0.00527755	0.00692175	0.000687436	0.00957025	0.026619	0.00287193	0.00205612	0.00920942	0.0169858	0.00143401	0.0164533	0.00620602	0.000719035	0.00189561	0.00109942	0.00452688	0.00138815	0.0149599	0.010851	0.033284	0.00527492	0.0262322	0.00683488	0.0104861	0.00345284	0.00437103	0.00737717	0.0175093	0.010404	0.0284867	0.022634	0.00453551	0.00392655	0.00777162	0.0424555	0.00576328	0.010106	0.000830971	0.00963627	0.0103104	0.0333171	0.0131532	0.00144823	0.00396546	0.00153737	0.0169297	0.0199497	0.00689626	0.000627928	0.00740584	0.0171345	0.0268022	0.0103914	0.00726781	0.00197568	0.00569089	0.00137683	0.0189339	0.0148332	0.00793821	0.00630627	0.00670011	0.00895013	0.00323619	0.00745546	0.00260055	0.0299229	0.00710245	0.004364	0.0521712	0.000554619	0.686463	0.313537	1.108455
21312	-608.9897	-754.3641	145.3744	0.0773643	5.73905e-06	0.0144716	0.097676	0.00549877	0.0105688	0.00495784	0.00177289	0.00924413	0.00399921	0.00969599	0.0146918	0.0176659	0.00771979	0.00897051	0.0183027	0.00906659	0.00079783	0.0135233	0.00359727	0.0324642	0.00367591	0.00692915	0.0141058	0.00490817	0.00730176	0.0310684	0.00314763	0.00175735	0.0089995	0.010077	0.00949369	0.00263213	0.0120791	0.0105461	0.0307496	0.00144708	0.0273852	0.00837472	0.00759421	0.00962155	0.00258919	0.0174484	0.0157326	0.00284153	0.0341354	0.0438745	0.0139708	0.00485013	0.0136663	0.134474	0.00493862	0.0268905	0.000143636	0.00906427	0.00998901	0.0253148	0.0328853	0.00174761	0.0171566	0.00334943	0.00644165	0.0387111	0.00274612	0.0143168	0.0147822	0.0126019	0.0674611	0.0157133	0.010721	0.00151839	0.00329171	0.0184311	0.0412924	0.0163069	0.00996507	0.00784379	0.0053616	0.0232371	0.00477561	0.017902	0.00512422	0.0137263	0.00344395	0.00247926	0.0180251	0.0100162	0.3836263	1.616374	0.107967	0.337702	0.712707	1.4031	2.96119	9.2621	1.609501	4.213406	0.0562548	4.1731e-06	0.0105229	0.0710243	0.00399838	0.00768499	0.00360505	0.00128915	0.00672179	0.00290799	0.00705036	0.010683	0.0128456	0.00561338	0.00652283	0.0133087	0.0065927	0.000580136	0.00983336	0.00261572	0.023606	0.0026729	0.00503847	0.0102569	0.00356894	0.00530941	0.0225911	0.00228878	0.00127784	0.00654391	0.00732744	0.00690326	0.00191393	0.00878325	0.00766851	0.0223593	0.00105224	0.0199129	0.00608961	0.00552207	0.00699623	0.00188271	0.0126874	0.0114399	0.00206619	0.0248213	0.031903	0.0101587	0.00352673	0.00993737	0.0977818	0.00359108	0.0195532	0.000104443	0.00659101	0.00726343	0.0184074	0.0239123	0.00127076	0.0124753	0.00243551	0.004684	0.0281485	0.00199682	0.0104103	0.0107487	0.00916336	0.0490537	0.0114258	0.00779568	0.00110408	0.00239354	0.013402	0.0300254	0.0118575	0.00724601	0.00570354	0.00389864	0.0168967	0.00347255	0.0130173	0.00372603	0.00998097	0.00250424	0.00180277	0.0131068	0.00728322	0.808187	0.191813	1.375248
21348	-588.566	-734.9916	146.4257	0.103915	3.37348e-07	0.0017242	0.0407534	0.0191704	0.0171724	0.00102484	0.00183164	0.010105	0.0126939	0.006071	0.00953771	0.00162357	0.00461993	0.00536206	0.0111777	0.00605397	0.00504821	0.00339275	0.00277897	0.0372065	0.00412712	0.00457438	0.00615231	0.00312986	0.00348709	0.0173286	0.00152346	0.00395093	0.0090799	0.00288907	0.00849267	0.00107161	0.0215103	0.00888313	0.0120882	0.026356	0.0378164	0.0190071	0.0127176	0.00301138	0.0175311	0.00162575	0.0122653	0.00822186	0.0127714	0.0375354	0.00290148	0.00731793	0.0236665	0.0412268	0.00368514	0.0524418	0.00371935	0.00668332	0.0450193	0.013447	0.00708483	0.00253368	0.00635542	0.00871591	0.0305309	0.0185885	0.00566571	0.00392239	0.0102054	0.0159646	0.0435467	0.0139957	0.000176052	0.00159736	0.000437256	0.00326735	0.0117884	0.00121124	0.00708524	0.00611361	0.003536	0.00976991	0.01157	0.00475405	0.00957975	0.00894051	0.00236534	0.00168257	0.0282976	0.0011777	0.6741458	1.325854	0.0751533	0.283007	0.674483	1.48262	3.53348	13.3061	1.871465	1.966717	0.096309	3.12655e-07	0.00159799	0.0377703	0.0177671	0.0159154	0.000949827	0.00169757	0.00936528	0.0117647	0.00562661	0.00883956	0.00150473	0.00428176	0.00496957	0.0103595	0.00561083	0.00467868	0.00314441	0.00257555	0.0344831	0.00382502	0.00423954	0.00570197	0.00290076	0.00323184	0.0160602	0.00141194	0.00366173	0.00841526	0.0026776	0.00787101	0.000993171	0.0199357	0.00823289	0.0112034	0.0244268	0.0350482	0.0176158	0.0117867	0.00279095	0.0162478	0.00150675	0.0113675	0.00762003	0.0118366	0.0347879	0.00268909	0.00678226	0.0219342	0.0382091	0.00341539	0.0486031	0.0034471	0.0061941	0.0417239	0.0124627	0.00656623	0.00234822	0.00589021	0.00807791	0.0282961	0.0172278	0.00525098	0.00363527	0.00945834	0.014796	0.0403591	0.0129712	0.000163165	0.00148043	0.000405249	0.00302818	0.0109255	0.00112258	0.00656661	0.0056661	0.00327717	0.00905477	0.0107231	0.00440606	0.00887853	0.00828608	0.0021922	0.00155941	0.0262263	0.00109149	0.662927	0.337073	1.07898
21384	-591.6115	-737.1332	145.5217	0.0975136	1.67178e-05	0.00137813	0.0928151	0.0253987	0.0237503	0.00494771	0.00403984	0.0266136	0.0128616	0.00222141	0.00724479	0.0401947	0.0129879	0.0124414	0.0352226	0.0110277	0.0118275	0.00659547	0.00818695	0.02502	0.00797175	0.00122322	0.0171354	0.00611952	0.0116326	0.0228032	0.00938905	0.0124227	0.0144429	0.008678	0.0137841	0.0192372	0.0219286	0.00736351	0.0288396	0.0109597	0.0562336	0.0621318	0.0198633	0.0111234	0.00392322	0.00989345	0.0891748	0.0424694	0.0241706	0.0319141	0.00421564	0.0118774	0.0611345	0.101135	0.00302005	0.0445177	0.0132352	0.0108474	0.0170019	0.0208462	0.00775543	0.012012	0.00806891	0.00457369	0.0343897	0.036211	0.00777732	0.0245328	0.0158624	0.0317276	0.111598	0.0257598	0.00134952	0.0610069	0.0308109	0.000319245	0.0215378	0.00263738	0.0249102	0.00955463	0.0101261	0.00592749	0.0247681	0.000104595	0.00874549	0.0605366	0.00383909	0.00208784	0.0319527	0.00140519	0.6050782	1.394922	0.13354	0.374592	0.736136	1.35844	2.66957	7.48839	1.455793	2.305358	0.0503464	8.63142e-06	0.000711531	0.0479206	0.0131134	0.0122623	0.00255451	0.00208578	0.0137406	0.00664048	0.00114692	0.00374049	0.0207526	0.00670566	0.0064235	0.0181855	0.00569362	0.00610657	0.00340525	0.00422693	0.0129178	0.00411582	0.000631549	0.00884702	0.00315951	0.00600593	0.0117733	0.00484758	0.00641387	0.00745687	0.00448046	0.00711675	0.00993221	0.0113218	0.00380179	0.0148899	0.00565851	0.0290335	0.0320787	0.0102554	0.00574303	0.00202556	0.005108	0.0460411	0.021927	0.0124793	0.0164773	0.00217654	0.00613233	0.0315638	0.052216	0.00155926	0.0229846	0.00683333	0.00560054	0.0087781	0.0107629	0.00400414	0.00620182	0.00416599	0.0023614	0.0177555	0.0186958	0.00401544	0.0126663	0.00818979	0.016381	0.057618	0.0132998	0.00069676	0.0314979	0.0159077	0.000164826	0.01112	0.00136168	0.0128612	0.00493307	0.00522809	0.00306037	0.0127878	5.40028e-05	0.00451531	0.0312551	0.00198213	0.00107796	0.0164972	0.000725499	0.697461	0.302539	1.936853
21420	-603.219	-747.762	144.543	0.134985	0.00578337	0.00105478	0.0349015	0.0662502	0.0575139	0.00658098	0.0119837	0.0301961	0.00603196	0.022919	0.0127831	0.0336593	0.0103505	0.00718485	0.0306255	0.00831721	0.00566608	0.0235656	0.0152155	0.0319201	0.00780156	0.00289808	0.0312629	0.0198013	0.000917982	0.0225623	0.0332362	0.0460254	0.0274187	0.0223967	0.0156733	2.80103e-05	0.0255524	0.0160852	0.0487105	0.0109647	0.018153	0.0582308	0.0228213	0.00463836	0.0289108	0.00231627	0.00599871	0.0384284	0.0410688	0.0111845	0.00707363	0.000408739	0.00160797	0.0141924	0.0145064	0.0383099	0.0271971	0.00031826	0.046496	0.0114332	0.0520818	0.00565266	0.0148046	0.000498439	0.0437229	0.000327297	0.0211555	0.0340291	0.00888924	0.00861581	0.0115162	0.00481396	0.00613424	0.0332345	0.0192688	0.0236043	0.0860094	0.0104811	0.0280616	0.0390786	0.0221238	0.00495633	0.00785178	0.0129735	0.0385533	0.048111	0.00824122	0.0130834	0.0111465	0.000992493	0.2928488	1.707151	0.17581	0.428357	0.767592	1.30278	2.3345	5.68796	1.256947	5.829463	0.0709651	0.00304047	0.000554526	0.0183486	0.0348294	0.0302365	0.00345979	0.00630012	0.0158749	0.00317116	0.0120491	0.00672039	0.0176956	0.00544151	0.00377726	0.0161006	0.00437257	0.00297881	0.0123891	0.00799916	0.0167812	0.00410148	0.0015236	0.0164357	0.01041	0.000482607	0.0118616	0.0174731	0.0241967	0.0144147	0.0117746	0.00823986	1.47258e-05	0.0134336	0.00845641	0.0256084	0.00576442	0.00954353	0.0306135	0.0119977	0.00243851	0.0151991	0.00121772	0.00315368	0.0202028	0.0215909	0.00587996	0.00371879	0.000214885	0.000845351	0.00746129	0.0076264	0.0201405	0.0142982	0.000167317	0.0244441	0.00601075	0.0273808	0.00297175	0.00778317	0.000262042	0.0229863	0.000172068	0.011122	0.01789	0.0046733	0.00452956	0.00605439	0.00253082	0.00322493	0.0174723	0.0101301	0.0124094	0.0452174	0.00551016	0.0147527	0.0205446	0.0116311	0.00260567	0.00412789	0.00682051	0.0202685	0.0252932	0.00433263	0.00687826	0.00586	0.000521779	0.853576	0.146424	1.902131
21456	-601.9732	-747.5694	145.5962	0.108863	0.00018384	0.00266095	0.0332842	0.0530867	0.0153398	0.00467182	0.0162041	0.0251132	0.0352829	0.0217395	0.034528	0.00913192	0.00337395	0.00901322	0.0387057	0.00715786	0.00835022	0.0215684	0.0199122	0.026954	0.0083412	0.00162771	0.0270921	0.0104913	0.00279557	0.0285168	0.000960089	0.0380607	0.0314993	0.033814	0.0173798	1.57698e-05	0.00206442	0.00971688	0.0657091	0.00919769	0.0305235	0.00541632	0.0510384	0.00265489	0.016709	0.00108209	0.0328745	0.0395639	0.0450079	0.0143861	0.0116032	0.00413519	0.00297546	0.00520845	0.0222556	0.00835392	0.0105821	9.04186e-05	0.0664338	0.018416	0.0382994	0.00629324	0.0273601	5.47153e-05	0.0200622	4.25574e-05	0.00415119	0.0272281	0.0154434	0.00844739	0.0200288	0.00850594	0.00834945	0.0120598	0.0369751	0.00753596	0.0853884	0.00527221	0.0124705	0.0337973	0.0215377	0.00488493	0.0118315	0.0208729	0.00856532	0.082312	0.0275367	0.0049798	0.0160681	0.00294998	0.5281239	1.471876	0.140644	0.384182	0.741964	1.34777	2.60293	7.11015	1.418316	2.78699	0.062171	0.00010499	0.00151965	0.0190084	0.0303175	0.00876045	0.00266805	0.00925406	0.014342	0.0201499	0.0124153	0.0197188	0.00521519	0.00192685	0.0051474	0.0221046	0.00408782	0.00476877	0.0123176	0.0113717	0.0153933	0.00476361	0.000929576	0.0154721	0.00599155	0.00159654	0.0162858	0.000548302	0.0217363	0.0179891	0.019311	0.00992549	9.00606e-06	0.00117898	0.00554926	0.0375261	0.00525275	0.0174318	0.00309323	0.0291478	0.00151619	0.00954243	0.000617975	0.0187744	0.0225948	0.0257038	0.00821584	0.00662653	0.00236158	0.00169927	0.00297452	0.01271	0.00477088	0.00604339	5.16376e-05	0.03794	0.0105173	0.0218726	0.00359403	0.0156252	3.12476e-05	0.0114574	2.43043e-05	0.00237073	0.0155498	0.00881962	0.00482426	0.0114383	0.0048577	0.00476833	0.00688726	0.0211163	0.00430374	0.0487649	0.00301093	0.00712184	0.0193015	0.0123001	0.00278976	0.00675691	0.0119204	0.00489161	0.047008	0.0157261	0.00284394	0.00917639	0.00168472	0.735938	0.264062	1.751023
21492	-597.6192	-744.2222	146.6029	0.0895111	0.000204838	0.00122252	0.03274	0.00410456	0.0296594	0.00243111	0.00981879	0.0198702	0.0070155	0.0269135	0.00526291	0.00561554	0.0171385	0.0108015	0.0233133	0.00394871	0.0156305	0.0265348	0.003919	0.0114009	0.00744423	0.000448585	0.0211607	0.00729745	0.00661224	0.0147979	0.00724473	0.0023272	0.00395801	0.030739	0.028239	0.00112586	0.0248718	0.0128205	0.0524104	0.0276078	0.0218345	0.018869	0.0332005	0.00132897	0.00404526	0.0030783	0.0700976	0.0725469	0.0143649	0.035546	0.00656801	0.018157	0.0114066	0.0911312	0.00897669	0.0222963	0.00398505	0.011834	0.00704611	0.0573406	0.00416268	0.00141648	0.0125846	0.00304491	0.0416821	0.00264826	0.0114735	0.0100283	0.00815604	0.00481352	0.0798403	0.0158639	0.0165258	0.0294649	0.00226075	0.00207542	0.0048348	0.00314657	0.0147059	0.028317	0.0257808	0.000914931	0.0438768	0.00299417	0.012605	0.0080021	0.00375502	0.00479211	0.0376297	0.00035753	0.8055869	1.194413	0.136866	0.379114	0.738897	1.35337	2.63773	7.3064	1.438004	1.482662	0.0578398	0.000132361	0.000789961	0.0211558	0.00265226	0.0191651	0.00157092	0.00634465	0.0128396	0.00453324	0.0173908	0.00340075	0.00362862	0.0110745	0.00697965	0.0150644	0.00255155	0.0101	0.0171461	0.00253235	0.00736699	0.00481027	0.000289864	0.0136735	0.00471542	0.00427266	0.00956199	0.00468136	0.00150377	0.00255756	0.0198628	0.0182473	0.000727502	0.0160715	0.00828426	0.0338663	0.0178394	0.0141089	0.0121927	0.0214533	0.000858746	0.00261395	0.00198912	0.0452952	0.046878	0.00928221	0.0229689	0.00424408	0.0117326	0.00737066	0.0588866	0.00580051	0.0144073	0.00257503	0.00764685	0.00455302	0.037052	0.00268982	0.000915293	0.00813184	0.00196755	0.0269339	0.00171124	0.00741389	0.00648005	0.00527022	0.00311037	0.0515907	0.0102509	0.0106785	0.0190395	0.00146084	0.00134108	0.00312412	0.00203324	0.00950259	0.0182977	0.0166589	0.000591205	0.0283521	0.00193476	0.008145	0.00517075	0.0024264	0.00309654	0.0243153	0.000231026	0.597207	0.402793	1.54757
